District,Year,Season,Crop,Area_Hectare,Production_Tonnes,Yield_kg_ha,NDVI,NDWI,EVI,Rainfall_mm,Temperature_C,Soil_Moisture,NDVI_NDWI_ratio,EVI_NDVI_ratio,Vegetation_Water_Index,Vegetation_Stress_Index,Temperature_Rainfall_ratio,Climate_Index
Moga,2022,Rabi,Barley,0.2,0.5,2608.0,0.4865942523708781,0.1430721908870224,1.2222579884469214,5.0078569911420345,18.433435058593773,0.2108332365751266,3.401040057848275,2.5118627737413686,0.06961810575973422,2.5118627737413686,3.680902847505247,0.057277587947755816
Moga,2022,Rabi,Potato,7.1,209.2796,29476.0,0.4865942523708781,0.1430721908870224,1.2222579884469214,5.0078569911420345,18.433435058593773,0.2108332365751266,3.401040057848275,2.5118627737413686,0.06961810575973422,2.5118627737413686,3.680902847505247,0.057277587947755816
Moga,2022,Rabi,Wheat,177.9,778.3,4375.0,0.4865942523708781,0.1430721908870224,1.2222579884469214,5.0078569911420345,18.433435058593773,0.2108332365751266,3.401040057848275,2.5118627737413686,0.06961810575973422,2.5118627737413686,3.680902847505247,0.057277587947755816
Muktsar,2021,Kharif,Rice,185.4,808.7148000000001,4362.0,0.6075037266563833,0.2370478308007581,1.3868899167722777,9.903891012072563,29.4833923339844,0.1974983215332031,2.5627896471535245,2.2829323606054706,0.14400744060727236,2.2829323606054706,2.9769504024271853,0.06634249645952367
Muktsar,2021,Rabi,Barley,0.2,0.7,3361.0,0.5751647403142415,0.2607627041131417,1.534372260620655,3.219513921067118,18.662164306640648,0.1462020874023437,2.205701702129476,2.667709184993416,0.14998151299487453,2.667709184993416,5.79657823018669,0.025222136508219778
Muktsar,2021,Rabi,Potato,0.2,5.063400000000001,25317.0,0.5751647403142415,0.2607627041131417,1.534372260620655,3.219513921067118,18.662164306640648,0.1462020874023437,2.205701702129476,2.667709184993416,0.14998151299487453,2.667709184993416,5.79657823018669,0.025222136508219778
Muktsar,2021,Rabi,Wheat,215.2,1087.0,5051.0,0.5751647403142415,0.2607627041131417,1.534372260620655,3.219513921067118,18.662164306640648,0.1462020874023437,2.205701702129476,2.667709184993416,0.14998151299487453,2.667709184993416,5.79657823018669,0.025222136508219778
Muktsar,2022,Kharif,Rice,183.4,766.2452000000001,4178.0,0.6715423595931203,0.2871240508601068,1.7670749027086383,10.906530544161797,28.623956298828148,0.222900390625,2.3388579172711332,2.6313677424299615,0.1928159626105312,2.6313677424299615,2.6244786261704816,0.08493130346054523
Muktsar,2022,Rabi,Barley,0.2,0.6,3142.0,0.4623921156275564,0.1414474703815547,1.127645037031605,3.995833918452263,19.404138183593773,0.1589126586914062,3.269002368018694,2.4387202958708984,0.0654041950798932,2.4387202958708984,4.856092264993268,0.03272439031625906
Muktsar,2022,Rabi,Potato,0.3,7.597799999999999,25326.0,0.4623921156275564,0.1414474703815547,1.127645037031605,3.995833918452263,19.404138183593773,0.1589126586914062,3.269002368018694,2.4387202958708984,0.0654041950798932,2.4387202958708984,4.856092264993268,0.03272439031625906
Muktsar,2022,Rabi,Wheat,219.3,992.7,4527.0,0.4623921156275564,0.1414474703815547,1.127645037031605,3.995833918452263,19.404138183593773,0.1589126586914062,3.269002368018694,2.4387202958708984,0.0654041950798932,2.4387202958708984,4.856092264993268,0.03272439031625906
Pathankot,2021,Kharif,Rice,28.6,105.105,3675.0,0.6045949457609523,0.1904842902314671,1.7035233817924107,23.26309308409691,27.3613220214844,0.3314857482910156,3.1739884954621633,2.817627559966335,0.11516583912080734,2.817627559966335,1.176168703042723,0.28183520564139236
Pathankot,2021,Rabi,Barley,0.1,0.4,3777.0,0.4689617430962906,0.119222733296575,1.1065583459920003,11.462683789432049,17.276422119140648,0.2588450014591217,3.9334926329000948,2.359591933205506,0.055910900823465975,2.359591933205506,1.5071882323988157,0.1717403280459192
Pathankot,2021,Rabi,Potato,0.2,5.2734000000000005,26367.0,0.4689617430962906,0.119222733296575,1.1065583459920003,11.462683789432049,17.276422119140648,0.2588450014591217,3.9334926329000948,2.359591933205506,0.055910900823465975,2.359591933205506,1.5071882323988157,0.1717403280459192
Pathankot,2021,Rabi,Wheat,42.0,182.0,4344.0,0.4689617430962906,0.119222733296575,1.1065583459920003,11.462683789432049,17.276422119140648,0.2588450014591217,3.9334926329000948,2.359591933205506,0.055910900823465975,2.359591933205506,1.5071882323988157,0.1717403280459192
Pathankot,2022,Kharif,Rice,27.6,97.29,3525.0,0.590035241862195,0.1779274523753105,1.6283089096460834,22.16159366071224,26.784600830078148,0.3539962768554687,3.3161562984536346,2.7596807684012563,0.10498346739619051,2.7596807684012563,1.2086044550830977,0.29289671684283974
Pathankot,2022,Rabi,Potato,0.2,5.275200000000001,26376.0,0.4965088499653979,0.1367571188151331,1.26889164180236,12.152016162872314,17.752770996093773,0.2566146850585937,3.6305886981764623,2.555627441264723,0.06790111978748302,2.555627441264723,1.460890996041733,0.17565628493425461
Pathankot,2022,Rabi,Wheat,39.4,143.8,3650.0,0.4965088499653979,0.1367571188151331,1.26889164180236,12.152016162872314,17.752770996093773,0.2566146850585937,3.6305886981764623,2.555627441264723,0.06790111978748302,2.555627441264723,1.460890996041733,0.17565628493425461
Patiala,2021,Kharif,Rice,234.3,1047.7896,4472.0,0.5940369691799644,0.2193192713068412,1.4399408894341916,23.18992279469967,27.5122009277344,0.3243560791015625,2.7085488914873785,2.4239920478719554,0.13028375520987429,2.4239920478719554,1.1863860510144795,0.27339842610607684
Patiala,2021,Rabi,Barley,0.3,1.2,4125.0,0.5276264320536049,0.1964665529827918,1.6221041407544392,4.277812782675028,18.337945556640648,0.1899821013212204,2.685578914288881,3.074342076535012,0.10366094636818098,3.074342076535012,4.286757389409046,0.04431837028859955
Patiala,2021,Rabi,Potato,4.8,128.1888,26706.0,0.5276264320536049,0.1964665529827918,1.6221041407544392,4.277812782675028,18.337945556640648,0.1899821013212204,2.685578914288881,3.074342076535012,0.10366094636818098,3.074342076535012,4.286757389409046,0.04431837028859955
Patiala,2021,Rabi,Wheat,233.7,1162.4,4974.0,0.5276264320536049,0.1964665529827918,1.6221041407544392,4.277812782675028,18.337945556640648,0.1899821013212204,2.685578914288881,3.074342076535012,0.10366094636818098,3.074342076535012,4.286757389409046,0.04431837028859955
Patiala,2022,Kharif,Rice,283.7,1223.5981,4313.0,0.6070503493934567,0.2370560852759472,1.7069011285938007,15.358204022049904,27.164971923828148,0.29583740234375,2.5607878772097936,2.811794985867772,0.14390497939260882,2.811794985867772,1.768759672994783,0.1672569806178652
Patiala,2022,Rabi,Barley,0.3,0.1,3235.0,0.4620539984131457,0.1540098573733699,1.2128099178913798,5.364616867154837,18.5873962402344,0.2143809050321579,3.0001586021404902,2.624822903938915,0.07116087039440384,2.624822903938915,3.4648133688794744,0.06187372369250843
Patiala,2022,Rabi,Potato,4.6,122.90279999999998,26718.0,0.4620539984131457,0.1540098573733699,1.2128099178913798,5.364616867154837,18.5873962402344,0.2143809050321579,3.0001586021404902,2.624822903938915,0.07116087039440384,2.624822903938915,3.4648133688794744,0.06187372369250843
Patiala,2022,Rabi,Wheat,233.5,906.7,3883.0,0.4620539984131457,0.1540098573733699,1.2128099178913798,5.364616867154837,18.5873962402344,0.2143809050321579,3.0001586021404902,2.624822903938915,0.07116087039440384,2.624822903938915,3.4648133688794744,0.06187372369250843
Rupnagar,2021,Kharif,Rice,40.3,179.61709999999997,4457.0,0.5721982149728123,0.1632314459573009,1.6067854525725591,16.888266429305077,27.2729431152344,0.2625961303710937,3.5054410724419576,2.808092389188779,0.09340074200419866,2.808092389188779,1.6149048352239097,0.1626078048956267
Rupnagar,2021,Rabi,Barley,0.1,0.5,4549.0,0.5059498609321629,0.164140290801111,1.4607085352487752,5.430317018181086,18.005273437500023,0.1621297150850296,3.0824233249667077,2.887061837624707,0.08304675730418688,2.887061837624707,3.3156947149157396,0.04889766067897772
Rupnagar,2021,Rabi,Potato,0.8,19.2096,24012.0,0.5059498609321629,0.164140290801111,1.4607085352487752,5.430317018181086,18.005273437500023,0.1621297150850296,3.0824233249667077,2.887061837624707,0.08304675730418688,2.887061837624707,3.3156947149157396,0.04889766067897772
Rupnagar,2021,Rabi,Wheat,68.7,310.0,4513.0,0.5059498609321629,0.164140290801111,1.4607085352487752,5.430317018181086,18.005273437500023,0.1621297150850296,3.0824233249667077,2.887061837624707,0.08304675730418688,2.887061837624707,3.3156947149157396,0.04889766067897772
Rupnagar,2022,Kharif,Rice,41.0,173.266,4226.0,0.586185372182629,0.1803559250498643,1.8377841326717967,12.811241671442986,26.913018798828148,0.2515106201171875,3.2501586627695325,3.135158637324757,0.10572200505069705,3.135158637324757,2.1007346117604553,0.1197250803167454
Rupnagar,2022,Rabi,Barley,0.1,0.3,3218.0,0.5141116943912339,0.1537051113230561,1.3929763324369326,7.571527268737554,17.955255126953148,0.1771977692842483,3.3447924403156533,2.7094819037064957,0.0790215952188896,2.7094819037064957,2.3714178777496415,0.07472228785438703
Rupnagar,2022,Rabi,Potato,0.5,12.008,24016.0,0.5141116943912339,0.1537051113230561,1.3929763324369326,7.571527268737554,17.955255126953148,0.1771977692842483,3.3447924403156533,2.7094819037064957,0.0790215952188896,2.7094819037064957,2.3714178777496415,0.07472228785438703
Rupnagar,2022,Rabi,Wheat,67.5,243.7,3610.0,0.5141116943912339,0.1537051113230561,1.3929763324369326,7.571527268737554,17.955255126953148,0.1771977692842483,3.3447924403156533,2.7094819037064957,0.0790215952188896,2.7094819037064957,2.3714178777496415,0.07472228785438703
Sahibzada Ajit Singh Nagar,2021,Kharif,Rice,27.7,101.105,3650.0,0.524019542816844,0.1328498454417346,1.3054941228263857,18.35811696946621,27.3925720214844,0.3138961791992187,3.944449773911623,2.4913080832992587,0.06961591527166615,2.4913080832992587,1.4921231881812596,0.21036880981779058
Sahibzada Ajit Singh Nagar,2021,Rabi,Barley,0.1,0.3,3542.0,0.4379356637065241,0.1106554403153529,1.1468875313635083,4.937621299177408,18.278375244140648,0.2035166472196579,3.957651449024713,2.618849357133146,0.04845996369724174,2.618849357133146,3.701858473266422,0.05497688490507856
Sahibzada Ajit Singh Nagar,2021,Rabi,Potato,1.6,42.4,26500.0,0.4379356637065241,0.1106554403153529,1.1468875313635083,4.937621299177408,18.278375244140648,0.2035166472196579,3.957651449024713,2.618849357133146,0.04845996369724174,2.618849357133146,3.701858473266422,0.05497688490507856
Sahibzada Ajit Singh Nagar,2021,Rabi,Wheat,48.5,211.8,4368.0,0.4379356637065241,0.1106554403153529,1.1468875313635083,4.937621299177408,18.278375244140648,0.2035166472196579,3.957651449024713,2.618849357133146,0.04845996369724174,2.618849357133146,3.701858473266422,0.05497688490507856
Sahibzada Ajit Singh Nagar,2022,Kharif,Rice,32.2,112.70000000000002,3500.0,0.5271541828657829,0.1346308849297464,1.5781069284302462,13.781605288386343,27.161553955078148,0.2950973510742187,3.915551644341226,2.9936344616505552,0.0709712341336377,2.9936344616505552,1.9708555996714685,0.14973057951247667
Sahibzada Ajit Singh Nagar,2022,Rabi,Barley,0.1,0.3,2703.0,0.4511142734916826,0.1078705224383928,1.156984067211188,7.059527095407248,18.340020751953148,0.2212371826171875,4.181997669931781,2.564725026889489,0.04866193236096381,2.564725026889489,2.597910667965947,0.08515965746828652
Sahibzada Ajit Singh Nagar,2022,Rabi,Potato,1.5,39.774,26516.0,0.4511142734916826,0.1078705224383928,1.156984067211188,7.059527095407248,18.340020751953148,0.2212371826171875,4.181997669931781,2.564725026889489,0.04866193236096381,2.564725026889489,2.597910667965947,0.08515965746828652
Sahibzada Ajit Singh Nagar,2022,Rabi,Wheat,50.1,185.5,2704.0,0.4511142734916826,0.1078705224383928,1.156984067211188,7.059527095407248,18.340020751953148,0.2212371826171875,4.181997669931781,2.564725026889489,0.04866193236096381,2.564725026889489,2.597910667965947,0.08515965746828652
Sangrur,2021,Kharif,Rice,290.8,1530.7712,5264.0,0.6380017903733922,0.2642293351733142,1.6334485150244789,22.075815126299855,27.7997985839844,0.3109054565429687,2.4145759211592153,2.5602569454679727,0.1685787889097456,2.5602569454679727,1.2592875246026736,0.24688996791345533
Sangrur,2021,Rabi,Barley,1.2,5.2,4359.0,0.5332087197001643,0.2152830660702981,1.4587201188143692,3.689030883833766,18.511132812500023,0.1825154572725296,2.4767796623913343,2.7357394298327335,0.11479080803246952,2.7357394298327335,5.017885020594521,0.036372985136854545
Sangrur,2021,Rabi,Potato,0.8,22.144800000000004,27681.0,0.5332087197001643,0.2152830660702981,1.4587201188143692,3.689030883833766,18.511132812500023,0.1825154572725296,2.4767796623913343,2.7357394298327335,0.11479080803246952,2.7357394298327335,5.017885020594521,0.036372985136854545
Sangrur,2021,Rabi,Wheat,291.0,1532.1,5264.0,0.5332087197001643,0.2152830660702981,1.4587201188143692,3.689030883833766,18.511132812500023,0.1825154572725296,2.4767796623913343,2.7357394298327335,0.11479080803246952,2.7357394298327335,5.017885020594521,0.036372985136854545
Sangrur,2022,Kharif,Rice,291.8,1474.1736,5052.0,0.6843165654774117,0.3023568136110437,2.0499416815889693,12.795602902770042,27.425225830078148,0.281036376953125,2.2632748285200766,2.9956043518526148,0.20690777623900336,2.9956043518526148,2.1433320523053294,0.13112124957532703
Sangrur,2022,Rabi,Barley,0.9,3.0,3316.0,0.4821438540942818,0.1655729024429111,1.1468206368108431,4.50704013928771,18.726739501953148,0.2080942839384079,2.911973197187403,2.378586032098598,0.07982995731740168,2.378586032098598,4.154997276086543,0.05008289298673263
Sangrur,2022,Rabi,Potato,0.9,24.9174,27686.0,0.4821438540942818,0.1655729024429111,1.1468206368108431,4.50704013928771,18.726739501953148,0.2080942839384079,2.911973197187403,2.378586032098598,0.07982995731740168,2.378586032098598,4.154997276086543,0.05008289298673263
Sangrur,2022,Rabi,Wheat,291.2,1215.4,4174.0,0.4821438540942818,0.1655729024429111,1.1468206368108431,4.50704013928771,18.726739501953148,0.2080942839384079,2.911973197187403,2.378586032098598,0.07982995731740168,2.378586032098598,4.154997276086543,0.05008289298673263
Shahid Bhagat Singh Nagar,2021,Kharif,Rice,61.9,270.1935,4365.0,0.5420749858903215,0.1724745823052756,1.531029966564832,17.018763348460197,27.6162048339844,0.3004608154296875,3.1429267932991003,2.824387781056192,0.09349415676957137,2.824387781056192,1.6226916297348377,0.1851619925338405
Shahid Bhagat Singh Nagar,2021,Rabi,Potato,2.7,74.9196,27748.0,0.4938285630831913,0.1712504046409204,1.378685044101438,5.894987378269434,18.095758056640648,0.2102788239717483,2.8836636276489744,2.7918292848305377,0.0845683412512408,2.7918292848305377,3.0696856321264834,0.068501745511341
Shahid Bhagat Singh Nagar,2021,Rabi,Wheat,77.7,384.0,4935.0,0.4938285630831913,0.1712504046409204,1.378685044101438,5.894987378269434,18.095758056640648,0.2102788239717483,2.8836636276489744,2.7918292848305377,0.0845683412512408,2.7918292848305377,3.0696856321264834,0.068501745511341
Shahid Bhagat Singh Nagar,2022,Kharif,Rice,60.9,274.8417,4513.0,0.5732559754371018,0.1962935898771666,1.6459278654168854,14.733826741576197,27.049737548828148,0.3048934936523437,2.920400894373701,2.8711918164688686,0.11252647333708556,2.8711918164688686,1.8358935545576003,0.16607362278463614
Shahid Bhagat Singh Nagar,2022,Rabi,Potato,2.7,74.9358,27754.0,0.5106285598467312,0.1521308689312507,1.3460162509914622,7.474107202142477,18.161950683593773,0.2242813110351562,3.3565085339615646,2.635998760812514,0.07768236651059636,2.635998760812514,2.4299826310208115,0.0922974955343355
Shahid Bhagat Singh Nagar,2022,Rabi,Wheat,77.3,298.5,3862.0,0.5106285598467312,0.1521308689312507,1.3460162509914622,7.474107202142477,18.161950683593773,0.2242813110351562,3.3565085339615646,2.635998760812514,0.07768236651059636,2.635998760812514,2.4299826310208115,0.0922974955343355
Tarn Taran,2021,Kharif,Rice,184.7,761.5181,4123.0,0.5699863642211818,0.2219066212131569,1.3094646099552567,21.637773141264915,27.9965759277344,0.2908821105957031,2.5685865572873996,2.297361291694203,0.12648374822189426,2.297361291694203,1.2938751018857275,0.22481467505771144
Tarn Taran,2021,Rabi,Potato,1.9,48.3854,25466.0,0.5607783805181924,0.245618837562023,1.493438051657339,6.918283645063639,17.458398437500023,0.2121760100126266,2.2831244789055978,2.663151975076703,0.1377377339527922,2.663151975076703,2.523515850633995,0.08407952339959371
Tarn Taran,2021,Rabi,Wheat,187.0,880.0,4704.0,0.5607783805181924,0.245618837562023,1.493438051657339,6.918283645063639,17.458398437500023,0.2121760100126266,2.2831244789055978,2.663151975076703,0.1377377339527922,2.663151975076703,2.523515850633995,0.08407952339959371
Tarn Taran,2022,Kharif,Rice,182.3,725.1894,3978.0,0.6228477706976248,0.2580946862218957,1.7296078550815948,13.180160894989967,27.516046142578148,0.28375244140625,2.4132529801955487,2.7769351299826215,0.1607536999422107,2.7769351299826215,2.0876866649660952,0.1359171594894765
Tarn Taran,2022,Rabi,Potato,1.8,44.8128,24896.0,0.5290499544058206,0.1985441634974346,1.4488964390756345,6.502033676952124,17.840325927734398,0.2301584929227829,2.664646218183374,2.7386760494155973,0.10503978064585956,2.7386760494155973,2.7438070631613805,0.08388289979019047
Tarn Taran,2022,Rabi,Wheat,185.5,795.2,4287.0,0.5290499544058206,0.1985441634974346,1.4488964390756345,6.502033676952124,17.840325927734398,0.2301584929227829,2.664646218183374,2.7386760494155973,0.10503978064585956,2.7386760494155973,2.7438070631613805,0.08388289979019047
